City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
838,Varkkallai,IN,8.7341,76.7067,89.38,60,22,8.43,Clouds
839,Mangrol,IN,21.1167,70.1167,71.73,31,8,2.8,Clear
840,Choya,RU,52.0108,86.5467,21.92,72,39,2.39,Clouds
841,Pontian Kecil,MY,1.4801,103.3899,91.72,58,100,0.92,Clouds
842,Santos Dumont,BR,-21.4567,-43.5525,65.77,99,98,1.34,Clouds
843,Lufilufi,WS,-13.8745,-171.5986,80.38,75,100,7.96,Clouds
844,Weyburn,CA,49.6668,-103.8511,-13.83,69,97,14.97,Clouds
845,Qingdao,CN,36.0986,120.3719,35.2,48,75,17.9,Clouds
846,Olbia,IT,40.9214,9.4856,39.25,93,0,1.14,Clear
847,Newala,TZ,-10.9431,39.2787,73.89,81,94,2.59,Rain
848,Lekoni,GA,-1.5843,14.2591,72.61,87,100,4.56,Clouds
849,Faya,SA,18.3851,42.4509,55.51,37,3,6.04,Clear
850,Nouadhibou,MR,20.931,-17.0347,66.07,65,15,8.59,Clouds
851,Kavaratti,IN,10.5669,72.642,79.23,66,9,8.93,Clear
852,Conakry,GN,9.538,-13.6773,77.07,88,9,0.0,Mist
853,Pagudpud,PH,18.5616,120.7868,87.76,71,18,17.13,Clouds
854,Pauini,BR,-7.7136,-66.9764,72.03,99,92,1.97,Clouds
855,Gumdag,TM,39.2061,54.5906,52.59,39,4,8.5,Clear
856,Las Palmas,ES,28.4204,-14.0131,63.39,55,98,5.75,Clouds
857,Bozoum,CF,6.3193,16.3799,66.99,19,55,5.06,Clouds
858,Prachuap Khiri Khan,TH,12.2167,99.75,85.69,47,40,9.13,Clouds
859,Antofagasta,CL,-23.65,-70.4,63.68,78,4,4.16,Clear
860,Karpathos,GR,35.507,27.2132,51.76,71,75,26.46,Clouds
861,Yacuiba,BO,-22.038,-63.6797,74.75,70,100,2.28,Rain
862,Aleksandrov Gay,RU,50.147,48.5704,28.17,94,100,7.72,Clouds
863,Mazatan,MX,14.8667,-92.45,74.61,78,10,4.7,Clear
864,Tiko,CM,4.0745,9.3699,75.04,83,80,2.35,Clouds
865,Hammerfest,NO,70.6634,23.6821,14.45,73,0,14.97,Clear
866,Kangasala,FI,61.4638,24.076,18.14,94,100,9.86,Clouds
867,Alpena,US,45.0617,-83.4327,14.18,78,90,9.8,Clouds
868,Tiruvannamalai,IN,12.2167,79.0667,84.9,47,23,2.04,Clouds
869,Kokopo,PG,-4.352,152.2633,83.97,70,79,15.28,Clouds
870,Cervo,ES,43.6702,-7.4101,51.19,85,100,8.55,Clouds
871,Belmonte,BR,-15.8631,-38.8828,75.7,84,71,1.79,Clouds
872,Baruun-Urt,MN,46.6806,113.2792,5.32,69,3,9.42,Clear
873,Ganzhou,CN,28.8184,115.4327,47.23,62,76,4.05,Clouds
874,Gdov,RU,58.7406,27.8122,11.35,100,100,6.38,Clouds
875,Port Hedland,AU,-20.3167,118.5667,98.65,39,87,18.41,Clouds
876,Kletnya,RU,53.3897,33.2171,24.96,96,90,6.06,Clouds
877,Erdaojiang,CN,41.7764,126.0319,11.12,66,78,7.94,Clouds
878,Kosh-Agach,RU,50.0,88.6667,-11.47,93,96,1.86,Clouds
879,Linxia,CN,35.6003,103.2064,25.03,58,91,3.83,Clouds
880,Trincomalee,LK,8.5711,81.2335,79.09,65,7,6.24,Clear
881,Mbandaka,CD,0.0487,18.2603,71.64,80,99,3.56,Clouds
882,Donduseni,MD,48.2427,27.6101,27.55,96,97,2.37,Snow
883,Hit,IQ,33.6416,42.8251,57.33,39,68,10.0,Clouds
884,Soyo,AO,-6.1349,12.3689,73.45,76,100,3.67,Clouds
885,Coachella,US,33.6803,-116.1739,56.23,22,20,3.0,Clouds
886,Sari,IR,36.5633,53.0601,49.59,71,0,2.3,Clear
887,Kottagudem,IN,17.55,80.6333,80.19,57,69,7.14,Clouds
888,North Platte,US,41.1239,-100.7654,8.49,72,0,8.05,Clear
889,Hagere Hiywet,ET,8.9833,37.85,66.63,32,70,3.71,Clouds
890,Amahai,ID,-3.3333,128.9167,87.55,59,94,5.03,Clouds
891,Kribi,CM,2.95,9.9167,77.79,84,82,4.65,Rain
892,Grindavik,IS,63.8424,-22.4338,28.87,69,75,24.16,Clouds
893,Zaozhuang,CN,34.8647,117.5542,45.73,38,61,10.38,Clouds
894,Magugu,TZ,-4.0167,35.7667,76.5,58,100,4.65,Clouds
895,Udachnyy,RU,66.4167,112.4,-21.95,99,92,1.81,Clouds
896,Barcelona,ES,41.3888,2.159,52.81,77,20,1.01,Clouds
897,Tefe,BR,-3.3542,-64.7114,73.22,96,92,0.72,Rain
898,Lumsden,CA,50.6501,-104.8678,-13.83,100,100,6.2,Clouds
899,Atar,MR,20.5169,-13.0499,63.23,17,2,6.67,Clear
900,Asheboro,US,35.7079,-79.8136,65.35,81,75,3.0,Clouds
901,Nerchinskiy Zavod,RU,51.3088,119.61,4.12,73,39,5.55,Clouds
902,Zunyi,CN,27.6867,106.9072,43.3,62,81,4.27,Clouds
903,Shenjiamen,CN,29.9576,122.298,44.73,58,71,14.79,Clouds
904,Krasnyy Yar,RU,46.5331,48.3456,31.96,90,100,4.03,Clouds
905,Sola,VU,-13.8833,167.55,81.41,77,100,18.37,Clouds
906,Stornoway,GB,58.2093,-6.3865,36.03,86,40,5.99,Rain
907,Columbus,US,39.9612,-82.9988,25.21,91,100,4.0,Mist
908,Badiraguato,MX,25.3667,-107.5167,58.05,62,0,3.11,Clear
909,Nordby,DK,55.446,8.3979,45.03,94,75,8.99,Clouds
910,Vryburg,ZA,-26.9566,24.7284,69.6,60,96,10.69,Clouds
911,Lamani,HN,14.2,-87.6167,67.82,58,1,1.25,Clear
912,Alvaraes,BR,-3.2208,-64.8042,72.81,96,85,0.81,Rain
913,Contamana,PE,-7.3333,-75.0167,72.52,93,100,1.99,Clouds
914,Zalantun,CN,48.0,122.7167,8.96,58,18,15.95,Clouds
915,Andijon,UZ,40.7821,72.3442,42.66,60,0,2.3,Mist
916,Witu,KE,-2.3889,40.4382,80.76,72,100,6.87,Rain
917,Katobu,ID,-4.9408,122.5276,89.78,53,46,7.09,Clouds
918,Prenzlau,DE,53.3167,13.8667,44.22,94,100,11.07,Clouds
919,Khandbari,NP,27.3747,87.2039,56.28,75,100,1.92,Clouds
920,Fare,PF,-16.7,-151.0167,80.6,74,2,14.94,Clear
921,Bagotville,AU,-28.9833,153.4167,75.22,85,33,20.89,Clouds
922,Tiznit,MA,29.5833,-9.5,60.08,27,88,8.43,Clouds
923,Tsiroanomandidy,MG,-18.7667,46.0333,76.69,70,92,6.11,Clouds
924,Nisia Floresta,BR,-6.0911,-35.2086,80.98,81,74,7.05,Clouds
925,Kahama,TZ,-3.8333,32.6,67.37,87,100,1.7,Rain
926,Moramanga,MG,-18.9333,48.2,69.1,89,98,7.05,Clouds
927,Nevers,FR,46.9167,3.3333,39.85,96,100,3.53,Clouds
928,Lensk,RU,60.7253,114.9278,10.24,88,99,7.18,Clouds
929,Zitacuaro,MX,19.4372,-100.358,53.17,54,0,3.98,Clear
930,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.15,72,97,7.23,Clouds
931,Muzhi,RU,65.3667,64.6667,1.98,96,100,1.54,Snow
932,Sayyan,YE,15.1718,44.3244,58.59,23,1,0.76,Clear
933,Alexandria,EG,31.2156,29.9553,48.74,81,40,5.75,Clouds
934,George Town,MY,5.4112,100.3354,91.35,66,20,5.99,Clouds
935,Manggar,ID,-2.8833,108.2667,84.31,67,57,8.23,Clouds
936,Sindou,BF,10.6667,-5.1667,67.59,15,0,4.97,Clear
937,Rognan,NO,67.0953,15.3878,23.88,75,100,13.87,Snow
938,Caldwell,US,43.6629,-116.6874,27.16,73,0,9.22,Clear
939,Damghan,IR,36.1683,54.348,42.8,44,11,3.06,Clouds
940,Wilmington,US,34.2257,-77.9447,66.94,85,1,10.36,Clear
941,Shubarkuduk,KZ,49.1447,56.4872,25.39,79,100,17.87,Clouds
942,Dir,PK,35.2058,71.8756,42.55,23,0,8.84,Clear
943,Elizabeth City,US,36.2946,-76.2511,64.6,85,0,3.0,Clear
944,Beaupre,CA,47.0443,-70.8953,14.54,73,100,1.14,Snow
945,Lagos,NG,6.5833,3.75,79.12,94,2,2.77,Clear
946,Banda Aceh,ID,5.5577,95.3222,86.41,63,60,8.61,Clouds
947,Santa Rosalia,MX,27.3167,-112.2833,51.39,51,0,7.99,Clear
948,Olinda,BR,-8.0089,-34.8553,80.33,74,75,9.22,Clouds
949,Yakeshi,CN,49.2833,120.7333,-5.53,88,52,10.07,Clouds
950,Kamenka,RU,51.3223,42.7678,26.74,97,100,9.6,Clouds
951,Sabha,LY,27.0377,14.4283,44.47,76,0,8.77,Clear
952,Maracacume,BR,-2.0428,-45.9592,72.0,98,100,2.46,Clouds
953,Gafanha Da Encarnacao,PT,40.6181,-8.733,49.28,79,99,3.09,Clouds
954,Plettenberg Bay,ZA,-34.0527,23.3716,63.57,78,99,3.83,Clouds
955,Buala,SB,-8.145,159.5921,80.47,85,100,5.21,Rain
956,Manzhouli,CN,49.6,117.4333,-2.11,77,10,9.35,Clear
957,Jaciara,BR,-15.9653,-54.9683,70.43,94,100,2.51,Clouds
958,Tlucna,CZ,49.7243,13.2353,41.95,95,100,5.01,Clouds
959,Buraydah,SA,26.326,43.975,63.05,64,1,12.75,Clear
960,El Cobre,CU,20.0489,-75.9469,72.84,83,20,5.75,Clouds
961,Kawalu,ID,-7.3817,108.2082,88.92,52,38,4.83,Clouds
962,Kalmunai,LK,7.4167,81.8167,81.88,63,6,5.97,Clear
963,Sault Sainte Marie,CA,46.5168,-84.3333,-1.91,47,0,4.61,Clear
964,Kapit,MY,2.0167,112.9333,83.98,82,86,2.55,Clouds
965,Sfantu Gheorghe,RO,45.8667,25.7833,21.81,83,97,1.66,Clouds
966,Talas,TR,38.6908,35.5538,36.27,75,90,5.75,Clouds
967,Vaitape,PF,-16.5167,-151.75,81.28,70,3,14.74,Clear
968,Sobolevo,RU,54.4299,31.8996,5.43,100,89,5.68,Clouds
969,Oxbow,CA,49.2333,-102.1676,-14.85,93,54,11.88,Clouds
970,Harnai,PK,30.1005,67.9374,62.73,11,0,3.53,Clear
971,La Macarena,CO,2.1837,-73.7849,72.39,81,62,1.97,Clouds
972,Rongcheng,CN,30.634,117.8517,44.78,67,94,4.05,Clouds
973,Sawtell,AU,-30.3833,153.1,71.92,68,75,31.07,Clouds
974,Carauari,BR,-4.8828,-66.8958,72.52,97,87,1.05,Clouds
975,Dwarka,IN,22.2394,68.9678,72.39,42,3,9.86,Clear
976,Cap-Aux-Meules,CA,47.3821,-61.8597,24.82,86,100,19.57,Snow
977,Songling,CN,31.1933,120.7176,48.18,37,2,6.89,Clear
978,Ryotsu,JP,38.0833,138.4333,37.36,75,100,3.71,Clouds
979,Demmin,DE,53.9076,13.0314,44.04,92,100,11.56,Clouds
980,Langsa,ID,4.4683,97.9683,91.35,49,62,5.41,Clouds
981,Abbeville,FR,50.1,1.8333,46.94,75,100,15.19,Clouds
982,Engenheiro Beltrao,BR,-23.7972,-52.2692,69.42,98,100,2.75,Rain
983,Vanino,RU,49.0869,140.2543,14.05,68,100,6.78,Clouds
984,Tereze,RU,43.9361,42.4434,27.1,81,100,3.67,Snow
985,Tromso,NO,69.6496,18.957,21.22,53,0,14.97,Clear
986,Roma,US,43.2128,-75.4557,27.95,90,100,4.61,Snow
987,Varberg,SE,57.1056,12.2508,42.06,90,100,17.54,Clouds
988,Atbasar,KZ,51.8,68.3333,11.7,80,95,5.86,Clouds
989,Pimentel,PE,-6.8367,-79.9342,69.58,86,61,10.02,Clouds
990,Walvis Bay,NA,-22.9575,14.5053,66.09,74,21,7.67,Clouds
991,Villarrica,PY,-25.75,-56.4333,72.39,98,31,2.95,Clouds
992,Canmore,CA,51.0834,-115.3521,4.24,95,65,9.4,Clouds
993,Shitanjing,CN,39.2342,106.3439,19.71,27,1,1.81,Clear
994,Lucea,JM,18.451,-78.1736,76.86,81,1,10.04,Clear
995,Acajutla,SV,13.5928,-89.8275,74.8,79,3,6.6,Clear
996,Dickinson,US,29.4608,-95.0513,32.99,89,100,3.0,Clouds
997,Verkhoyansk,RU,67.5447,133.385,-33.86,100,68,1.45,Clouds
998,Margherita,IN,27.2833,95.6833,67.48,39,89,4.41,Clouds
999,Hokitika,NZ,-42.7167,170.9667,65.43,96,100,11.54,Rain
1000,Vestmanna,FO,62.1564,-7.1664,32.92,86,100,41.43,Mist
1001,Kanye,BW,-24.9667,25.3327,70.72,68,57,9.55,Clouds
1002,Haputale,LK,6.7681,80.9595,71.69,54,25,4.18,Clouds
1003,Zarichne,UA,51.8126,26.129,19.83,98,94,5.08,Clouds
1004,Shingu,JP,33.7333,135.9833,50.99,37,30,13.04,Clouds
1005,Honiara,SB,-9.4333,159.95,78.3,90,100,7.0,Clouds
1006,Saint-Augustin,CA,51.226,-58.6502,-0.09,74,100,13.85,Clouds
1007,Grand-Santi,GF,4.25,-54.3833,70.97,100,100,1.34,Clouds
1008,Chongwe,ZM,-15.3292,28.682,67.86,93,99,6.13,Clouds
1009,Katikati,NZ,-37.55,175.9167,82.53,84,18,7.76,Clouds
1010,Yatou,CN,37.15,122.3833,30.45,57,79,14.74,Clouds
1011,Union City,US,37.5958,-122.0192,54.28,67,1,1.01,Clear
1012,Huilong,CN,31.8111,121.655,45.99,43,4,8.72,Clear
1013,Kaya,BF,13.0917,-1.0844,63.14,16,3,11.23,Clear
1014,Tokomaru,NZ,-40.4667,175.5,84.85,55,17,4.0,Clouds
1015,Goderich,CA,43.7501,-81.7165,14.92,73,100,10.36,Clouds
1016,Kaputa,ZM,-8.4689,29.6619,66.61,95,100,3.53,Rain
1017,Havre-Saint-Pierre,CA,50.2334,-63.5986,9.19,60,100,14.97,Clouds
1018,Jumla,NP,29.2747,82.1838,37.09,91,98,5.99,Rain
1019,Jacareacanga,BR,-6.2222,-57.7528,71.64,96,92,0.69,Clouds
1020,Progreso,MX,21.2833,-89.6667,77.11,82,0,12.19,Clear
1021,Shaunavon,CA,49.6501,-108.4181,-2.42,99,100,2.06,Clouds
1022,Carson City,US,39.1638,-119.7674,37.47,55,0,1.01,Clear
1023,Garbolovo,RU,60.3413,30.4955,-0.78,100,83,2.57,Clouds
1024,Mayya,RU,61.7333,130.2811,-14.69,91,100,5.41,Clouds
1025,General Roca,AR,-39.0333,-67.5833,68.4,53,100,10.8,Clouds
1026,Trelew,AR,-43.249,-65.3051,73.06,45,100,16.84,Clouds
1027,Saiki,JP,32.95,131.9,46.4,44,31,19.93,Clouds
1028,Malkerns,SZ,-26.5667,31.1833,73.85,87,92,3.69,Rain
1029,Benguela,AO,-12.5763,13.4055,73.67,74,75,1.97,Clouds
1030,Preobrazheniye,RU,42.9019,133.9064,18.52,42,10,10.31,Clear
1031,Qui Nhon,VN,13.7667,109.2333,75.25,81,97,18.45,Clouds
1032,Havoysund,NO,70.9963,24.6622,23.23,76,33,23.35,Clouds
1033,Hervey Bay,AU,-25.2986,152.8535,83.03,67,77,25.95,Rain
1034,Sesheke,ZM,-17.4759,24.2968,71.38,81,89,1.25,Clouds
1035,Llanes,ES,43.4198,-4.7549,47.26,78,95,5.1,Clouds
1036,Arman,RU,59.7,150.1667,5.07,73,70,12.03,Clouds
1037,Ust-Ishim,RU,57.6935,71.1665,27.55,95,100,9.82,Snow
1038,Ilebo,CD,-4.3167,20.5833,68.94,96,100,1.61,Clouds
1039,Bardiyah,LY,31.7561,25.0865,53.96,59,54,28.27,Clouds
1040,Saint-Pierre,RE,-21.3393,55.4781,83.88,61,100,16.11,Clouds
1041,Portel,BR,-1.9356,-50.8211,73.02,97,100,3.83,Clouds
1042,Abu Zabad,SD,12.35,29.25,69.1,19,87,19.06,Clouds
1043,Silikatnyy,RU,53.9896,48.3275,29.52,99,100,8.08,Snow
1044,Plainview,US,40.7765,-73.4673,52.63,88,100,4.0,Clouds
1045,Innisfail,AU,-17.5333,146.0333,81.59,86,100,3.42,Clouds
1046,Simoes,BR,-7.5989,-40.8178,71.58,68,92,4.79,Clouds
1047,Swellendam,ZA,-34.0226,20.4417,57.58,69,88,7.2,Clouds
1048,Concordia,AR,-31.393,-58.0209,71.78,92,33,4.23,Clouds
1049,El Fuerte,MX,26.4189,-108.6194,58.14,27,0,1.34,Clear
1050,Gaoyou,CN,32.7858,119.4278,51.93,45,2,8.21,Clear
1051,Quang Ngai,VN,15.1167,108.8,71.37,85,96,8.81,Clouds
1052,Portales,US,34.1862,-103.3344,7.11,97,34,4.9,Clouds
1053,Juneau,US,58.3019,-134.4197,28.45,91,100,3.44,Mist
1054,Ravar,IR,31.2656,56.8055,57.99,18,0,1.48,Clear
1055,Kalevala,RU,65.2,31.1667,-6.27,100,89,2.68,Clouds
1056,Kjollefjord,NO,70.9457,27.3465,23.05,85,47,15.75,Clouds
1057,Wodonga,AU,-36.1167,146.8833,82.27,63,1,13.8,Clear
1058,Inuvik,CA,68.3499,-133.7218,-19.19,73,20,2.3,Clouds
1059,Guia De Isora,ES,28.2115,-16.7795,65.32,37,96,8.28,Clouds
1060,Jibuti,DJ,11.5,42.5,72.82,49,56,12.71,Clouds
1061,Kroya,ID,-7.6331,109.2461,87.24,60,84,7.34,Clouds
1062,Teluknaga,ID,-6.0989,106.6381,92.55,70,20,11.01,Clouds
1063,Turbat,PK,26.0023,63.044,71.33,9,0,5.99,Clear
1064,Eurajoki,FI,61.2,21.7333,15.82,86,96,14.45,Clouds
1065,Onega,RU,63.9061,38.1404,-1.53,100,97,1.99,Clouds
1066,Dinghai,CN,26.2847,119.7936,49.12,79,100,14.23,Clouds
1067,Harper,LR,4.375,-7.7169,77.29,84,60,3.85,Rain
1068,Dongtai,CN,32.8523,120.3095,47.19,37,1,8.68,Clear
1069,Chanika,TZ,-5.4167,38.0167,73.69,84,100,2.26,Clouds
1070,Conceicao Do Araguaia,BR,-8.2578,-49.2647,71.47,95,43,2.17,Clouds
1071,Bad Doberan,DE,54.1071,11.9005,44.01,93,100,15.64,Clouds
1072,Kosonsoy,UZ,41.2561,71.5508,37.96,26,0,4.63,Clear
1073,Northam,GB,51.0333,-4.2167,45.3,93,100,20.18,Rain
1074,Jiexiu,CN,37.0244,111.9125,30.74,34,0,10.47,Clear
1075,Ostrovskoye,RU,57.8057,42.2433,10.51,100,100,3.65,Snow
1076,Keti Bandar,PK,24.1447,67.4497,74.84,36,0,7.34,Clear
1077,Chiredzi,ZW,-21.05,31.6667,82.44,55,35,2.64,Clouds
1078,Rey Bouba,CM,8.6724,14.1786,65.68,18,34,2.17,Clouds
1079,Dingle,PH,10.9995,122.6711,78.8,78,80,17.43,Clouds
1080,Husavik,IS,66.0449,-17.3389,22.91,75,99,19.69,Snow
1081,Galesong,ID,-5.3166,119.3661,87.82,68,88,12.39,Clouds
1082,Taos,US,36.4072,-105.5731,2.44,79,20,1.99,Clouds
1083,Puro,PH,12.4841,123.3827,76.8,85,100,11.77,Clouds
1084,Qasigiannguit,GL,68.8193,-51.1922,10.44,96,100,2.35,Snow
1085,Meoqui,MX,28.2833,-105.4833,37.0,66,1,9.93,Clear
1086,Vila Do Maio,CV,15.1333,-23.2167,71.55,79,0,12.86,Clear
1087,Freetown,SL,8.484,-13.2299,75.09,82,27,5.32,Clouds
1088,Bunbury,AU,-33.3333,115.6333,97.83,36,37,13.18,Clouds
1089,Capesterre-Belle-Eau,GP,16.0432,-61.566,72.16,77,0,8.95,Clear
1090,Bojnurd,IR,37.4747,57.329,35.55,64,0,2.3,Clear
1091,Okitipupa,NG,6.5047,4.7839,70.65,97,9,1.63,Clear
1092,Boyle,US,37.6334,-84.8666,33.66,100,100,8.05,Snow
1093,Jiangyou,CN,31.7667,104.7167,50.58,50,52,4.85,Clouds
1094,Viedma,AR,-40.8135,-62.9967,68.54,56,52,2.89,Rain
1095,Laguna De Perlas,NI,12.3429,-83.6712,76.37,86,3,8.72,Clear
1096,Kampene,CD,-3.6,26.6667,69.04,93,100,2.28,Clouds
1097,Kearney,US,40.6995,-99.0815,12.15,50,1,7.0,Clear
1098,Zhezkazgan,KZ,47.8043,67.7144,6.78,72,0,13.42,Clear
1099,Carndonagh,IE,55.25,-7.2667,37.92,88,100,21.43,Clouds
1100,Geilo,NO,60.5333,8.2076,29.55,88,100,9.35,Clouds
1101,Fonte Boa,BR,-2.4959,-66.2662,72.68,94,62,1.3,Clouds
1102,Soddy-Daisy,US,35.2359,-85.1908,62.44,94,100,5.46,Clouds
1103,Axim,GH,4.8699,-2.2405,77.27,86,0,2.68,Clear
1104,Moberly,US,39.4184,-92.4382,13.42,65,0,8.05,Clear
1105,Faaborg,DK,55.0951,10.2423,45.01,91,100,20.15,Clouds
1106,Sabang,ID,5.8933,95.3214,82.67,73,67,16.62,Clouds
1107,Staryy Nadym,RU,65.6118,72.6842,6.73,97,98,5.97,Clouds
1108,Knysna,ZA,-34.0363,23.0471,61.18,83,100,3.78,Clouds
1109,Male,MV,4.1748,73.5089,85.95,74,20,8.05,Clouds
1110,Mildura,AU,-34.2,142.15,84.07,19,0,12.66,Clear
1111,Chacarita,CR,9.9829,-84.7723,80.47,80,2,4.09,Clear
1112,Livingstonia,MW,-10.606,34.1063,67.59,86,100,3.27,Rain
1113,Acari,PE,-15.4311,-74.6158,71.71,79,30,3.04,Clouds
1114,Obsharovka,RU,53.125,48.8531,33.06,97,100,9.51,Snow
1115,Tafo,GH,6.7345,-1.6127,68.45,96,14,1.52,Clouds
1116,Mathbaria,BD,22.2876,89.9593,81.63,35,1,13.04,Clear
1117,Zaraza,VE,9.3503,-65.3245,74.75,83,39,6.44,Clouds
1118,Awjilah,LY,29.1081,21.2869,49.57,65,30,10.83,Clouds
1119,Bhadrachalam,IN,17.6667,80.8833,78.66,63,79,7.72,Clouds
1120,Khorramabad,IR,33.4878,48.3558,45.57,76,100,4.61,Clouds
1121,Oshogbo,NG,7.7667,4.5667,68.41,30,13,3.13,Clouds
1122,Thinadhoo,MV,0.5333,72.9333,82.29,70,88,8.63,Clouds
1123,Winona,US,43.9666,-91.7668,-2.65,84,0,0.0,Clear
1124,Sangar,RU,63.9242,127.4739,-20.78,96,99,3.67,Clouds
1125,Khuzhir,RU,53.1939,107.3397,11.12,84,100,7.34,Clouds
1126,Manta,EC,-0.95,-80.7333,76.78,83,75,4.61,Clouds
1127,Iquique,CL,-20.2208,-70.1431,64.44,72,30,2.66,Clouds
1128,Porto Novo,BJ,6.4965,2.6036,74.46,90,1,3.6,Clear
1129,Novyy Urengoy,RU,66.0833,76.6333,2.01,99,97,5.53,Clouds
1130,Vikulovo,RU,56.8167,70.6107,25.34,83,100,14.18,Clouds
1131,Asosa,ET,10.0667,34.5333,73.78,22,77,8.72,Clouds
1132,Kosa,RU,59.9445,54.9977,4.96,100,100,2.04,Clouds
1133,Araripe,BR,-7.2125,-40.0461,72.01,67,90,3.78,Clouds
1134,Abha,SA,18.2164,42.5053,55.22,82,0,5.75,Clear
1135,Flin Flon,CA,54.7682,-101.865,-19.46,95,9,6.33,Clear
1136,Batsfjord,NO,70.6345,29.7185,19.62,90,95,8.88,Clouds
1137,Whitefish,US,48.4111,-114.3376,21.38,84,100,0.0,Clouds
1138,Muncar,ID,-8.4333,114.3333,86.49,64,97,10.56,Clouds
1139,Sijunjung,ID,-0.6876,100.9537,80.53,86,81,2.51,Clouds
1140,Pakenham,AU,-38.0667,145.4833,78.78,48,16,5.99,Clouds
1141,Sabattus,US,44.1198,-70.1076,34.63,98,100,10.36,Snow
1142,Diu,IN,20.7141,70.9822,73.54,31,16,5.79,Clouds
1143,Salitral,PE,-4.8572,-80.6811,73.72,66,57,5.93,Clouds
1144,Clonakilty,IE,51.6231,-8.8706,38.41,76,60,16.13,Rain
1145,Matagami,CA,49.7502,-77.6328,-29.09,68,0,0.0,Clear
1146,Fairview,US,40.8126,-73.999,54.43,90,100,4.61,Clouds
1147,Kalga,RU,50.9251,118.898,3.51,73,58,5.61,Clouds
1148,Kazerun,IR,29.6195,51.6541,64.96,25,0,2.01,Clear
1149,Evensk,RU,61.95,159.2333,15.21,45,46,22.53,Clouds
1150,Baykit,RU,61.67,96.37,16.63,89,99,4.36,Clouds
1151,Pathein,MM,16.7833,94.7333,88.0,23,2,7.92,Clear
1152,Pampa,US,35.5362,-100.9599,3.24,85,0,6.91,Clear
1153,Antalaha,MG,-14.9003,50.2788,78.64,80,100,5.3,Clouds
1154,Otavi,NA,-19.65,17.3333,70.18,65,82,4.74,Clouds
1155,Krasnoselkup,RU,65.7,82.4667,11.59,96,98,7.47,Clouds
1156,Cacu,BR,-18.5567,-51.1308,70.99,92,100,2.62,Rain
1157,Seoul,KR,37.5683,126.9778,31.51,33,20,14.97,Clouds
1158,Tiruchchendur,IN,8.4833,78.1167,88.09,64,2,3.87,Clear
1159,Ulaanbaatar,MN,47.9077,106.8832,6.93,61,0,4.47,Clear
1160,Huambo,AO,-12.7761,15.7392,60.67,77,100,0.83,Clouds
1161,Kovdor,RU,67.5662,30.4758,-3.05,100,94,3.38,Clouds
1162,Smithers,CA,54.7804,-127.1743,23.32,86,100,0.0,Snow
1163,Mao,ES,39.8885,4.2658,46.96,100,0,8.05,Clear
1164,Omboue,GA,-1.5746,9.2618,75.47,86,100,3.62,Clouds
1165,Bouar,CF,5.934,15.596,66.31,16,56,8.39,Clouds
1166,Altamira,BR,-3.2033,-52.2064,70.68,99,50,2.13,Rain
1167,Stryn,NO,61.9045,6.7226,38.28,90,100,7.96,Rain
1168,Tema,GH,5.667,-0.0166,81.01,89,23,4.61,Clouds
1169,Barahona,DO,18.2085,-71.1008,73.2,81,23,3.51,Clouds
1170,Uzunovo,RU,54.5386,38.6173,7.77,98,97,5.93,Clouds
1171,Chirongui,YT,-12.9319,45.1483,85.93,74,97,14.56,Clouds
1172,Katsina,NG,12.9894,7.6006,51.96,22,0,13.24,Clear
1173,Port-Gentil,GA,-0.7193,8.7815,79.32,79,100,6.89,Clouds
1174,Karasburg,NA,-28.0167,18.75,71.44,43,14,12.17,Clouds
1175,Miri,MY,4.4148,114.0089,89.74,66,40,5.75,Clouds
1176,Doha,QA,25.2867,51.5333,67.98,82,6,4.61,Clear
1177,Pemberton,CA,50.3164,-122.8027,31.86,96,97,4.21,Clouds
1178,Puerto Penasco,MX,31.3167,-113.5333,55.65,25,0,13.0,Clear
1179,Bellary,IN,15.15,76.9333,82.35,30,70,7.4,Clouds
1180,Pangody,RU,65.85,74.4859,3.25,99,95,5.46,Clouds
1181,Neiafu,TO,-18.65,-173.9833,79.48,94,75,9.22,Clouds
1182,Zenzeli,RU,45.9241,47.0474,36.61,77,100,5.28,Clouds
1183,Araouane,ML,18.9048,-3.5265,59.86,15,0,10.09,Clear
1184,Toyooka,JP,35.5333,134.8333,42.91,70,75,5.75,Clouds
1185,Indi,IN,17.1667,75.9667,76.64,34,21,9.28,Clouds
1186,Uray,RU,60.1247,64.7758,25.47,95,100,7.43,Clouds
1187,Rumoi,JP,43.9344,141.6428,25.61,73,100,11.63,Snow
1188,Gasa,PS,31.5,34.4667,52.88,64,37,21.79,Clouds
1189,Alvand,IR,36.3187,49.1678,36.1,68,2,7.78,Clear
1190,Bolshaya Dzhalga,RU,45.9695,42.6966,37.47,93,100,9.93,Clouds
1191,Muhos,FI,64.808,25.9931,-2.42,95,91,8.41,Clouds
1192,Usta Muhammad,PK,28.1794,68.0445,70.81,16,0,3.31,Clear
1193,Mikkeli,FI,61.6886,27.2723,5.11,85,75,4.61,Clouds
1194,Koumac,NC,-20.5667,164.2833,84.99,73,75,7.9,Clouds
1195,Pervomayskoye,RU,43.919,46.7102,39.24,86,100,7.49,Clouds
